Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-abh9,randomiser-stbs,order-rli1,order-ey94,order-zozi,order-ehv4,branch-bm4f,branch-kt5o,Randomise questionnaire elements?,Question Key,Response
4,1.69079E+12,31/7/2023 6:35,1.69079E+12,2,31/7/2023 8:35,140076,1,questionnaire-ob8q,,30952478,BLIND,9186159,,complete,umnnia,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.188,1536x864,1313x720,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,Gender,Male
5,1.69079E+12,31/7/2023 6:35,1.69079E+12,2,31/7/2023 8:35,140076,1,questionnaire-ob8q,,30952478,BLIND,9186159,,complete,umnnia,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.188,1536x864,1313x720,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,Gender-quantised,1
6,1.69079E+12,31/7/2023 6:35,1.69079E+12,2,31/7/2023 8:35,140076,1,questionnaire-ob8q,,30952478,BLIND,9186159,,complete,umnnia,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.188,1536x864,1313x720,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,Gender-text,
7,1.69079E+12,31/7/2023 6:35,1.69079E+12,2,31/7/2023 8:35,140076,1,questionnaire-ob8q,,30952478,BLIND,9186159,,complete,umnnia,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.188,1536x864,1313x720,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,seizures,1
8,1.69079E+12,31/7/2023 6:35,1.69079E+12,2,31/7/2023 8:35,140076,1,questionnaire-ob8q,,30952478,BLIND,9186159,,complete,umnnia,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.188,1536x864,1313x720,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,device,1
9,1.69079E+12,31/7/2023 6:35,1.69079E+12,2,31/7/2023 8:35,140076,1,questionnaire-ob8q,,30952478,BLIND,9186159,,complete,umnnia,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.188,1536x864,1313x720,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,consent,1
10,1.69079E+12,31/7/2023 6:35,1.69079E+12,2,31/7/2023 8:35,140076,1,questionnaire-ob8q,,30952478,BLIND,9186159,,complete,umnnia,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.188,1536x864,1313x720,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,END QUESTIONNAIRE,30101
1,1.69078E+12,31/7/2023 5:52,1.69078E+12,-7,30/7/2023 22:52,140076,1,questionnaire-ob8q,,30952145,BLIND,9186097,,complete,fzxfyo,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,BCA,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69078E+12,31/7/2023 5:52,1.69078E+12,-7,30/7/2023 22:52,140076,1,questionnaire-ob8q,,30952145,BLIND,9186097,,complete,fzxfyo,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,BCA,,,elimination correct,distraction correct,No,Age,50
3,1.69078E+12,31/7/2023 5:52,1.69078E+12,-7,30/7/2023 22:52,140076,1,questionnaire-ob8q,,30952145,BLIND,9186097,,complete,fzxfyo,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,BCA,,,elimination correct,distraction correct,No,Age-quantised,34
4,1.69078E+12,31/7/2023 5:52,1.69078E+12,-7,30/7/2023 22:52,140076,1,questionnaire-ob8q,,30952145,BLIND,9186097,,complete,fzxfyo,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,BCA,,,elimination correct,distraction correct,No,Gender,Female
5,1.69078E+12,31/7/2023 5:52,1.69078E+12,-7,30/7/2023 22:52,140076,1,questionnaire-ob8q,,30952145,BLIND,9186097,,complete,fzxfyo,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,BCA,,,elimination correct,distraction correct,No,Gender-quantised,2
6,1.69078E+12,31/7/2023 5:52,1.69078E+12,-7,30/7/2023 22:52,140076,1,questionnaire-ob8q,,30952145,BLIND,9186097,,complete,fzxfyo,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,BCA,,,elimination correct,distraction correct,No,Gender-text,
7,1.69078E+12,31/7/2023 5:52,1.69078E+12,-7,30/7/2023 22:52,140076,1,questionnaire-ob8q,,30952145,BLIND,9186097,,complete,fzxfyo,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,BCA,,,elimination correct,distraction correct,No,seizures,1
8,1.69078E+12,31/7/2023 5:52,1.69078E+12,-7,30/7/2023 22:52,140076,1,questionnaire-ob8q,,30952145,BLIND,9186097,,complete,fzxfyo,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,BCA,,,elimination correct,distraction correct,No,device,1
9,1.69078E+12,31/7/2023 5:52,1.69078E+12,-7,30/7/2023 22:52,140076,1,questionnaire-ob8q,,30952145,BLIND,9186097,,complete,fzxfyo,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,BCA,,,elimination correct,distraction correct,No,consent,1
10,1.69078E+12,31/7/2023 5:52,1.69078E+12,-7,30/7/2023 22:52,140076,1,questionnaire-ob8q,,30952145,BLIND,9186097,,complete,fzxfyo,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,BCA,,,elimination correct,distraction correct,No,END QUESTIONNAIRE,40609
1,1.69078E+12,31/7/2023 5:35,1.69078E+12,5.5,31/7/2023 11:05,140076,1,questionnaire-ob8q,,30952091,BLIND,9186087,,complete,jonaws,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69078E+12,31/7/2023 5:36,1.69078E+12,5.5,31/7/2023 11:06,140076,1,questionnaire-ob8q,,30952091,BLIND,9186087,,complete,jonaws,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,Age,41
3,1.69078E+12,31/7/2023 5:36,1.69078E+12,5.5,31/7/2023 11:06,140076,1,questionnaire-ob8q,,30952091,BLIND,9186087,,complete,jonaws,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,Age-quantised,25
4,1.69078E+12,31/7/2023 5:36,1.69078E+12,5.5,31/7/2023 11:06,140076,1,questionnaire-ob8q,,30952091,BLIND,9186087,,complete,jonaws,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,Gender,Female
5,1.69078E+12,31/7/2023 5:36,1.69078E+12,5.5,31/7/2023 11:06,140076,1,questionnaire-ob8q,,30952091,BLIND,9186087,,complete,jonaws,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,Gender-quantised,2
6,1.69078E+12,31/7/2023 5:36,1.69078E+12,5.5,31/7/2023 11:06,140076,1,questionnaire-ob8q,,30952091,BLIND,9186087,,complete,jonaws,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,Gender-text,
7,1.69078E+12,31/7/2023 5:36,1.69078E+12,5.5,31/7/2023 11:06,140076,1,questionnaire-ob8q,,30952091,BLIND,9186087,,complete,jonaws,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,seizures,1
8,1.69078E+12,31/7/2023 5:36,1.69078E+12,5.5,31/7/2023 11:06,140076,1,questionnaire-ob8q,,30952091,BLIND,9186087,,complete,jonaws,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,device,1
9,1.69078E+12,31/7/2023 5:36,1.69078E+12,5.5,31/7/2023 11:06,140076,1,questionnaire-ob8q,,30952091,BLIND,9186087,,complete,jonaws,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,consent,1
10,1.69078E+12,31/7/2023 5:36,1.69078E+12,5.5,31/7/2023 11:06,140076,1,questionnaire-ob8q,,30952091,BLIND,9186087,,complete,jonaws,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,END QUESTIONNAIRE,20348
1,1.69521E+12,20/9/2023 10:24,1.69521E+12,-4,20/9/2023 6:24,140076,2,questionnaire-ob8q,,31755452,BLIND,9391705,,complete,wzrwjb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1250x352,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69521E+12,20/9/2023 10:25,1.69521E+12,-4,20/9/2023 6:25,140076,2,questionnaire-ob8q,,31755452,BLIND,9391705,,complete,wzrwjb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1233x352,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,Age,48
3,1.69521E+12,20/9/2023 10:25,1.69521E+12,-4,20/9/2023 6:25,140076,2,questionnaire-ob8q,,31755452,BLIND,9391705,,complete,wzrwjb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1233x352,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,Age-quantised,32
4,1.69521E+12,20/9/2023 10:25,1.69521E+12,-4,20/9/2023 6:25,140076,2,questionnaire-ob8q,,31755452,BLIND,9391705,,complete,wzrwjb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1233x352,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,Gender,Male
5,1.69521E+12,20/9/2023 10:25,1.69521E+12,-4,20/9/2023 6:25,140076,2,questionnaire-ob8q,,31755452,BLIND,9391705,,complete,wzrwjb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1233x352,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,Gender-quantised,1
6,1.69521E+12,20/9/2023 10:25,1.69521E+12,-4,20/9/2023 6:25,140076,2,questionnaire-ob8q,,31755452,BLIND,9391705,,complete,wzrwjb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1233x352,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,Gender-text,
7,1.69521E+12,20/9/2023 10:25,1.69521E+12,-4,20/9/2023 6:25,140076,2,questionnaire-ob8q,,31755452,BLIND,9391705,,complete,wzrwjb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1233x352,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 10:25,1.69521E+12,-4,20/9/2023 6:25,140076,2,questionnaire-ob8q,,31755452,BLIND,9391705,,complete,wzrwjb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1233x352,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,device,1
9,1.69521E+12,20/9/2023 10:25,1.69521E+12,-4,20/9/2023 6:25,140076,2,questionnaire-ob8q,,31755452,BLIND,9391705,,complete,wzrwjb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1233x352,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,consent,1
10,1.69521E+12,20/9/2023 10:25,1.69521E+12,-4,20/9/2023 6:25,140076,2,questionnaire-ob8q,,31755452,BLIND,9391705,,complete,wzrwjb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1233x352,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,END QUESTIONNAIRE,55367
1,1.69521E+12,20/9/2023 11:25,1.69521E+12,-7,20/9/2023 4:25,140076,2,questionnaire-ob8q,,31756458,BLIND,9391984,,complete,chfzvc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1536x864,1506x754,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69521E+12,20/9/2023 11:25,1.69521E+12,-7,20/9/2023 4:25,140076,2,questionnaire-ob8q,,31756458,BLIND,9391984,,complete,chfzvc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1536x864,1506x754,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,Age,41
3,1.69521E+12,20/9/2023 11:25,1.69521E+12,-7,20/9/2023 4:25,140076,2,questionnaire-ob8q,,31756458,BLIND,9391984,,complete,chfzvc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1536x864,1506x754,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,Age-quantised,25
4,1.69521E+12,20/9/2023 11:25,1.69521E+12,-7,20/9/2023 4:25,140076,2,questionnaire-ob8q,,31756458,BLIND,9391984,,complete,chfzvc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1536x864,1506x754,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,Gender,Female
5,1.69521E+12,20/9/2023 11:25,1.69521E+12,-7,20/9/2023 4:25,140076,2,questionnaire-ob8q,,31756458,BLIND,9391984,,complete,chfzvc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1536x864,1506x754,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,Gender-quantised,2
6,1.69521E+12,20/9/2023 11:25,1.69521E+12,-7,20/9/2023 4:25,140076,2,questionnaire-ob8q,,31756458,BLIND,9391984,,complete,chfzvc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1536x864,1506x754,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,Gender-text,
7,1.69521E+12,20/9/2023 11:25,1.69521E+12,-7,20/9/2023 4:25,140076,2,questionnaire-ob8q,,31756458,BLIND,9391984,,complete,chfzvc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1536x864,1506x754,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 11:25,1.69521E+12,-7,20/9/2023 4:25,140076,2,questionnaire-ob8q,,31756458,BLIND,9391984,,complete,chfzvc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1536x864,1506x754,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,device,1
9,1.69521E+12,20/9/2023 11:25,1.69521E+12,-7,20/9/2023 4:25,140076,2,questionnaire-ob8q,,31756458,BLIND,9391984,,complete,chfzvc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1536x864,1506x754,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,consent,1
10,1.69521E+12,20/9/2023 11:25,1.69521E+12,-7,20/9/2023 4:25,140076,2,questionnaire-ob8q,,31756458,BLIND,9391984,,complete,chfzvc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1536x864,1506x754,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,END QUESTIONNAIRE,20244
1,1.69521E+12,20/9/2023 12:20,1.69521E+12,-4,20/9/2023 8:20,140076,2,questionnaire-ob8q,,31757247,BLIND,9392186,,complete,tkyxiv,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69521E+12,20/9/2023 12:20,1.69521E+12,-4,20/9/2023 8:20,140076,2,questionnaire-ob8q,,31757247,BLIND,9392186,,complete,tkyxiv,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,Age,49
3,1.69521E+12,20/9/2023 12:20,1.69521E+12,-4,20/9/2023 8:20,140076,2,questionnaire-ob8q,,31757247,BLIND,9392186,,complete,tkyxiv,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,Age-quantised,33
4,1.69521E+12,20/9/2023 12:20,1.69521E+12,-4,20/9/2023 8:20,140076,2,questionnaire-ob8q,,31757247,BLIND,9392186,,complete,tkyxiv,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,Gender,Male
5,1.69521E+12,20/9/2023 12:20,1.69521E+12,-4,20/9/2023 8:20,140076,2,questionnaire-ob8q,,31757247,BLIND,9392186,,complete,tkyxiv,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,Gender-quantised,1
6,1.69521E+12,20/9/2023 12:20,1.69521E+12,-4,20/9/2023 8:20,140076,2,questionnaire-ob8q,,31757247,BLIND,9392186,,complete,tkyxiv,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,Gender-text,
7,1.69521E+12,20/9/2023 12:20,1.69521E+12,-4,20/9/2023 8:20,140076,2,questionnaire-ob8q,,31757247,BLIND,9392186,,complete,tkyxiv,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 12:20,1.69521E+12,-4,20/9/2023 8:20,140076,2,questionnaire-ob8q,,31757247,BLIND,9392186,,complete,tkyxiv,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,device,1
9,1.69521E+12,20/9/2023 12:20,1.69521E+12,-4,20/9/2023 8:20,140076,2,questionnaire-ob8q,,31757247,BLIND,9392186,,complete,tkyxiv,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,consent,1
10,1.69521E+12,20/9/2023 12:20,1.69521E+12,-4,20/9/2023 8:20,140076,2,questionnaire-ob8q,,31757247,BLIND,9392186,,complete,tkyxiv,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,END QUESTIONNAIRE,16175
1,1.69521E+12,20/9/2023 12:43,1.69521E+12,5.5,20/9/2023 18:13,140076,2,questionnaire-ob8q,,31757643,BLIND,9392299,,complete,evimez,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1152x864,1152x715,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69521E+12,20/9/2023 12:44,1.69521E+12,5.5,20/9/2023 18:14,140076,2,questionnaire-ob8q,,31757643,BLIND,9392299,,complete,evimez,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1152x864,1135x715,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,Age,35
3,1.69521E+12,20/9/2023 12:44,1.69521E+12,5.5,20/9/2023 18:14,140076,2,questionnaire-ob8q,,31757643,BLIND,9392299,,complete,evimez,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1152x864,1135x715,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,Age-quantised,19
4,1.69521E+12,20/9/2023 12:44,1.69521E+12,5.5,20/9/2023 18:14,140076,2,questionnaire-ob8q,,31757643,BLIND,9392299,,complete,evimez,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1152x864,1135x715,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,Gender,Female
5,1.69521E+12,20/9/2023 12:44,1.69521E+12,5.5,20/9/2023 18:14,140076,2,questionnaire-ob8q,,31757643,BLIND,9392299,,complete,evimez,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1152x864,1135x715,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,Gender-quantised,2
6,1.69521E+12,20/9/2023 12:44,1.69521E+12,5.5,20/9/2023 18:14,140076,2,questionnaire-ob8q,,31757643,BLIND,9392299,,complete,evimez,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1152x864,1135x715,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,Gender-text,
7,1.69521E+12,20/9/2023 12:44,1.69521E+12,5.5,20/9/2023 18:14,140076,2,questionnaire-ob8q,,31757643,BLIND,9392299,,complete,evimez,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1152x864,1135x715,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 12:44,1.69521E+12,5.5,20/9/2023 18:14,140076,2,questionnaire-ob8q,,31757643,BLIND,9392299,,complete,evimez,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1152x864,1135x715,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,device,1
